RefID,PMID,Title,Authors,Journal,Year,accession
207,16298979,"Co-evolutionary patterns of variation in small and large rna segments of crimean-congo hemorrhagic fever virus, Genetic characterization of african m segments of cchf virus, Genetic characterization of m segments, Methods for sequencing l segments of cchf viruses","Chamberlain J., Cook N., Hewson R., Lloyd G., Meissner J., Mioulet V., Mitchell R., Tolley H."," Novel & Dangerous Pathogens, Centre for Emergency Preparedness and Response, Health Protection Agency # Porton Down, Porton Down, Salisbury, Wilts SP4 0JG, UK,  Novel & Dangerous Pathogens, Centre for Emergency Preparedness and Response, Health Protection Agency - Porton Down, Porton Down, Salisbury, Wilts SP4 0JG, UK,  Novel & Dangerous Pathogens, Centre for Emergency Preparedness and Response, Health Protection Agency Porton Down, Salisbury, WILTS SP4 0JG, United Kingdom,  Novel & Dangerous Pathogens, Centre for Emergency Preparedness and Response, Health Protection Agency, Porton Down, Salisbury, WILTS SP4 0JG, UK,  Novel & Dangerous Pathogens, Centre for Emergency Preparedness and Response, Health Protection Agency, Porton Down, Salisbury, WILTS SP4 0JG, United Kingdom,  Novel & Dangerous Pathogens, Centre for Emergency Preparedness and Response, Health Protection Agency, Porton Down, Salisbury, Wilts SP4 0JG, UK,  Novel and Dangerous Pathogens, Centre for Emergency Preparedness and Response, Porton Down, Salisbury, Wiltshire SP4 0JG, UK, J. Gen. Virol. 86 (PT 12), 3337-3341 (2005), Unpublished","2005, 2006","AY947890, AY947891, DQ019222, DQ076412, DQ076413, DQ076414, DQ076415, DQ076416, DQ076417, DQ076418, DQ094832, DQ099335, DQ144418, DQ157174, DQ157175"
208,24416468,Molecular epidemiology of crimean-congo hemorrhagic fever virus in kosovo,"Ahmeti S., Avsic-zupanc T., Dedushaj I., Fajs L., Humolli I., Jakupi X."," Institute of Microbiology and Immunology, University of Ljubljana, Faculty of Medicine, Vrazov trg 2, Ljubljana, Ljubljana 1000, Slovenia,  Laboratory for Diagnosis of Zoonoses, Institute of Microbiology and Immunology, MF, UL, Zaloska 4, Ljubljana, Ljubljana 1000, Slovenia,  Laboratory for Diagnosis of Zoonoses, Institute of Microbiology and Immunology, Mf, Ul, Zaloska 4, Ljubljana 1000, Slovenia, PLoS Negl Trop Dis 8 (1), E2647 (2014)","2013, 2014","KC477779, KC477780, KC477781, KC477782, KC477783, KC477784, KC477785, KC477786, KC477787, KC477788, KC477789, KC477790, KC477791, KC477792, KC477793, KC477794, KC477795, KC477796, KC477797, KC477798, KC477799, KC477800, KC477801, KC477802, KC477803, KC477804, KC477805, KC477806, KC477807, KC477808, KC477809, KC477810, KC477811, KC477812, KC477813, KC477814, KC477815, KC477816, KC477817, KC477818, KC477819, KC477820, KC477821, KC477822, KC477823, KC477824, KC477825, KC477826, KC477827, KC477828, KC477829, KC477830, KC477831, KC477832, KC477833, KC477834, KC477835, KC477836, KC477837, KF039932, KF039933, KF039934, KF039935, KF039936, KF039937, KF039938, KF039939, KF039940, KF039941, KF039942, KF039943, KF039944, KF039945, KF039946, KF039947, KF039948, KF039949, KF039950, KF039951, KF039952, KF039953, KF039954, KF039955, KF039956, KF039957, KF039958, KF039959, KF039960, KF039961, KF039962, KF039963, KF039964, KF039965, KF039966, KF039967, KF039968, KF039969, KF039970, KF039971, KF039972, KF039973, KF039974, KF039975, KF039976, KF039977, KF039978, KF039979, KF039980, KF039981, KF039982, KF039983, KF595127, KF595128, KF595129, KF595130, KF595131, KF595132, KF595133, KF595134, KF595135, KF595136, KF595137, KF595138, KF595139, KF595140, KF595141, KF595142, KF595143, KF595144, KF595145, KF595146, KF595147, KF595148, KF595149"
209,15448369,Evidence of segment reassortment in crimean-congo haemorrhagic fever virus,"Chamberlain J., Clegg C., Gmyl A., Gmyl L., Hasan R., Hewson R., Jamil B., Karganova G., Smirnova S., Smironova S."," Hewson R., Special Pathogens / Virology, Centre for Applied Microbiology Research, Porton Down, Salisbury, WILTS SP4 0JG, UNITED KINGDOM,  Hewson R., Special Pathogens, CAMR, Porton Down, WILTS SP40JG, UNITED KINGDOM,  Hewson R., Special Pathogens, Health Protection Agency, CAMR, Salisbury, SP4 0JG, UNITED KINGDOM,  Institute of Poliomyelitis and Viral Encephalitides RAMS, Leninskii r-n, PO Institut Poliomielita, Moscow region, Russia,  Special Pathogens, HPA Porton Down, Salisbury, WILTS SP40JG, UK, J. Gen. Virol. 85 (PT 10), 3059-3070 (2004)","2003, 2004","AJ538196, AJ538197, AJ538198, AJ538199, AJ579312, AJ620682, AJ620683, AJ620684, AJ620685, AY223475, AY223476, AY573565, AY573566, AY573567, AY573568"
210,15033562,"Crimean-congo hemorrhagic fever virus genome l rna segment and encoded protein, The high genetic variation of viruses of the genus nairovirus reflects the diversity of their predominant tick hosts","Honig J., Nichol S., Osborne J."," Special Pathogens Branch, Division of Viral and Rickettsial Diseases, Centers for Disease Control and Prevention, 1600 Clifton Rd. NE, Atlanta, GA 30333, USA,  Special Pathogens Branch, Division of Viral and Rickettsial Diseases, Centers for Disease Control and Prevention, 1600 Clifton Rd. NE, MS G-14, Atlanta, GA 30333, USA, Unpublished, Virology 321 (1), 29-35 (2004)","2003, 2004, 2005","AY357718, AY389508"
211,22246834,Lack of genetic diversity in crimean-congo hemorrhagic fever viruses in turkey: assessment of present and future patterns of disease,"Aksekili E., Durmaz R., Ertek M., Kalaycioglu A., Korukluoglu G., Ozkul A., Sezgin A., Unaldi O., Uyar Y."," Molecular Microbiology Research and Application Laboratory, Refik Saydam National Public Health Agency, Cemal Gursel Caddesi, No. 18 Sihhiye, Ankara 06100, Turkey, J. Med. Virol. 84 (3), 471-478 (2012)","2010, 2012","HQ166287, HQ166288, HQ173893, HQ173894, HQ173895, HQ173896, HQ173897, HQ173898, HQ173899, HQ173900, HQ173901, HQ173902, HQ188913, HQ188914, HQ188915, HQ188916, HQ188917, HQ188918, HQ188919, HQ188920, HQ188921, HQ188922, HQ659777, HQ664913, HQ675002, HQ675003, HQ675004, HQ675005, HQ675006, HQ675007, HQ675008, HQ675009, HQ675010, HQ685839, HQ685840"
212,,Partial sequence of cchf virus l segment,"Meissner J., Nichol S., St. jeor S."," Microbiology, University of Nevada, Reno, 1664 North Virginia Street, Reno, NV 89557, USA, Unpublished","2003, 2004","AY422208, AY422209"
213,12141973,"Crimean-congo hemorrhagic fever in albania-2001, Genetic detection and isolation of crimean-congo hemorrhagic fever virus, kosovo, yugoslavia","Antoniadis A., Bino S., Bozovi B., Bozovic B., Brahimaj B., Cahani G., Harxhi A., Llagami A., Papa A., Papadimitriou E., Pavlidou V., Pelemis M., Pilaca A., Velo E."," Department of Microbiology, School of Medicine, Aristotelian University of Thessaloniki, Thessaloniki 54006, Greece,  Microbiology, Aristotelian University of Thesssaloniki, School of Medicine, Thessaloniki 54006, Greece, Emerging Infect. Dis. 8 (8), 852-854 (2002), Unpublished","2001, 2002, 2008, 2009","AF428144, AF428145, AF449482"
214,26455333,"Crimean-congo hemorrhagic fever in turkey, Molecular epidemiology of crimean-congo hemorrhagic fever in bulgaria - an update, Molecular epidemiology of crimean-congo hemorrhagic fever in bulgaria-an update, Molecular epidemiology of crimean-congo hemorrhagic fever in turkey","Akdogan E., Caylan R., Christova I., Comer J., Eren N., Erickson B., Karti S., Koksal I., Korten V., Korukluoglu G., Ksiazek T., Nichol S., Odabasi Z., Ovali E., Panayotova E., Papa A., Papadopoulou E., Pappa S., Rollin P., Sonmenz M., Uyar Y., Vincent M., Yagci caglayik D., Yagci-caglayik D., Yilmaz M."," A' Dept. of Microbiology, Aristotle University of Thessaloniki, Medical School, Thessaloniki 54124, Greece,  Dept. of Microbiology, Aristotle University of Thessaloniki, Medical School, Thessaloniki 54124, Greece,  Special Pathogens Branch, Centers for Disease Control, 1600 Clifton Road, Atlanta, GA 30333, USA, J. Med. Virol. (2015) In press, Unpublished","2003, 2015","AY508484, AY508485, KR011837, KR011838, KR011839, KR059957, KR059958, KR059959, KR059960, KR059961, KR059962, KR059963, KR059964, KR059965, KR059966, KR059967, KR059968, KR059969, KR059970, KR059971, KR059972, KR059973, KR059974, KR059975, KR059976, KR092373, KR092374, KR092375, KR092376, KR092377, KR092378, KR092379, KR092380, KR092381, KT334329, KT334330"
215,15584517,"Genetic monitoring of the crimean-congo hemorrhagic fever virus in kazakhstan, Study of the genetic variability of crimean-congo hemorrhagic fever virus in central asia","Daniyarov O., Gromashevski V., Gutorov V., Karimov S., Kazakov S., Lvov D., Netesov S., Ospanov K., Petrov V., Petrova I., Samokhvalov E., Seregin S., Tishkova F., Tiunnikov G., Tumanova I., Tyunnikov G., Vyshemirski O."," Biochemistry of Viruses, State Research Center of Virology and Biotechnology Vector, Koltsovo, Novosibirsk 630559, Russia, Dokl. Biochem. Biophys. 398, 313-315 (2004), Unpublished","2004, 2005","AY277677, AY297688, AY297689, AY297690, AY297691, AY297692, DQ063581, DQ063582"
216,,Direct Submission,"Ali Q., Ammar M., Ansari S., Haider S., Hakim R., Ikram A., Jamal Z., Rehman Z., Salman M., Umair M."," Department of Virology, National Institute of Health, Park Road, Chak Shahzad, Islamabad, Islamabad 44000, Pakistan","2021, 2022, 2023, 2024","MZ287856, MZ287857, MZ287858, MZ287859, MZ287860, MZ287861, OP345188, OP345189, OP345190, OP345191, OP345192, OP345193, OP345194, OP345195, OP345196, OR964910, OR964911, OR964912, OR964913, OR964914, OR964915, OR964916, OR964917, OR964918, OR964919, OR964920, OR964921, OR964922, OR964923, OR964924, OR964925, OR964926, OR964927, OR964928, OR964929, OR964930, OR964931, OR964932, OR964933, OR964934, OR964935, OR964936, OR964937, OR964938, OR964939, OR964940, OR964941, OR964942, PQ523720, PQ523721, PQ523722, PQ523723, PQ523724, PQ523725, PQ523726, PQ523727, PQ523728, PQ523729, PQ523730"
217,27809807,"First report of nosocomial outbreak of crimean-congo hemorrhagic fever, rajasthan state, india, First report of nosocomial outbreak of crimeancongo hemorrhagic fever, rajasthan state, india, Nosocomial infection of cchf among health care workers in rajasthan, india","Goyal P., Jadhav S., Kapil A., Kokate P., Mourya D., Patil D., Sharma D., Sharma S., Shete A., Sinha S., Upadhyay K., Yadav P., Zawar D."," Maximum Containment Laboratory, National Institute of Virology, Maximum Containment Laboratory, Pune, Maharashtra India, India,  Maximum Containment Laboratory, National Institute of Virology, Pashan Sus Road, Pune, Maharashtra 411021, India,  Maximum Containment Laboratory, National Institute of Virology, Pashan, Pune, Maharashtra 411021, India, BMC Infect. Dis. 16 (1), 624 (2016), Unpublished","2015, 2016","KT384382, KT384383, KT384384, KT384385, KT384386, KT384387, KT384388, KT384389, KT384390, KT384391, KT384392, KT384393, KT384394, KT384395, KT384396, KT384397, KT384398, KT384399, KT384400, KT384401, KT384402, KT384403, KT384404, KT724950"
218,28842265,"Identification of broadly neutralizing monoclonal antibodies against crimean-congo hemorrhagic fever virus, Sequence of middle eastern crimean congo hemorrhagic fever virus human isolates, Sequences of crimean congo hemorrhagic fever orthonairoviruses isolated from turkey and south africa","Albarino C., Bergeron E., Guerrero L., Ksiazek T., Nichol S., Rollin P., Spiropoulou C., Swanepoel R., Zivcec M."," Viral Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd NE, Atlanta, GA 30333, USA,  Viral Special Pathogens Branch, Centers for Disease Control and Prevention, 1600 Clifton Rd, Atlanta, GA 30333, USA, Antiviral Res. (2017) In press, Unpublished","2016, 2017","KY362514, KY362515, KY362516, KY362517, KY362518, KY362519, MF289414, MF289415, MF289416, MF289417, MF289418, MF289419, MF511190, MF511191, MF511192, MF511193, MF511194, MF511195, MF511196, MF511197, MF511198, MF511199, MF511200, MF511201, MF511202, MF511204, MF511205, MF511206, MF511207, MF511208, MF511209, MF511210, MF511211, MF511212, MF511213, MF511214, MF511215, MF511216, MF511217, MF511218, MF511219, MF511221, MF511222, MF511223, MF511224, MF511225, MF511226, MF511227, MF511228, MF511229, MF511230, MF511231, MF511232, MF511233, MF511234, MF511235, MF511236, MF511238, MF511239, MF511240"
219,20599559,"A simple-probe real-time pcr assay for genotyping reassorted and non-reassorted isolates of crimean-congo hemorrhagic fever virus in southern africa, Crimean-congo hemorrhagic fever virus in tortoises and hyalomma aegyptium ticks in thrace, turkey: potential of a cryptic transmission cycle, Crimean-congo hemorrhagic fever virus mrna for nucleocapsid (np gene), s segment, Genetic relationship among southern african crimean-congo hemorrhagic fever virus isolates and evidence for occurrence of reassortment, Nucleoprotein gene heterogeneity among south african crimean-congo hemorrhagic fever virus isolates","Ashkettle B., Bente D., Burt F., Chamberlain J., Hewson R., Kondiah K., Paweska J., Swanepoel R."," Medical Virology, NHLS/UFS, PO Box 339, Bloemfontein 9300, South Africa,  Novel and Dangerous Pathogens, Centre for Emergency Preparedness and Response, HPA Porton Down, Salisbury, Wiltshire SP4 0JG, UK,  Special Pathogens Unit, National Institute for Virology, Sandringham, Johannesburg 2131, South Africa, J. Virol. Methods 169 (1), 34-38 (2010), Unpublished","1997, 2006, 2008, 2010","EF123122, FJ435364, FJ435365, FJ435366, FJ435367, FJ435368, FJ435369, FJ435370, FJ435371, FJ435372, FJ435373, FJ435374, FJ435375, FJ435376, FJ435377, FJ435378, FJ435379, FJ435380, FJ435381, FJ435382, FJ435383, FJ435384, FJ435385, FJ435386, FJ435387, FJ435388, FJ435389, FJ435390, FJ435391, FJ435392, FJ435393, FJ435394, FJ435395, FJ435396, FJ435397, FJ435398, FJ435399, FJ435400, FJ435401, FJ435402, FJ435403, FJ435404, FJ435405, FJ435406, FJ435407, FJ435408, FJ435409, FJ435410, FJ435411, FJ435412, FJ435413, FJ435414, FJ435415, FJ435416, FJ435417, FJ435418, FJ435419, FJ435420, FJ435421, FJ435422, FJ435423, MN864494, MN864495, U84635, U84636, U84637, U84638, U84639"
220,32505728,"Complete genome analysis of cchf virus from india, detected in last 8 years, Detection of african genotype in hyalomma tick pool during crimean congo hemorrhagic fever outbreak, rajasthan, india, 2019, Detection of african genotype in hyalomma tick pools during crimean congo hemorrhagic fever outbreak, rajasthan, india, 2019, Molecular characterisation of the cchfv from the tick and human, Sequential determination of viral titer, igm and igg antibodies, and cytokine levels in fatal & survive crimean-congo hemorrhagic fever patients from gujarat, india, 2019","Bhatt L., Chauhan A., Dhandore S., Garg V., Gawande P., Gopalakrishnan M., Gopalkrishnan M., Gupta J., Gupta N., Jain R., Kalele K., Kaur H., Khatri P., Malhotra B., Mali D., Meena D., Nag V., Nyayanit D., Patil S., Sahay R., Sharma H., Shete A., Shete-aich A., Singh N., Singh R., Singh S., Vijay N., Yadav P."," Maximum Containment Laboratory, National Institue of Virology, Pashan, Pune, Maharashtra 411021, India,  Maximum Containment Laboratory, National Institute of Virology, Pashan, Pune, Maharashtra 411021, India, Unpublished, Virus Res. 286 (2020) In press, Virus Res. 286, 198046 (2020)","2018, 2019, 2020","MH396640, MH396641, MH396642, MH396643, MH396644, MH396645, MH396646, MH396647, MH396648, MH396649, MH396650, MH396651, MH396652, MH396653, MH396654, MH396655, MH396656, MH396657, MH396658, MH396659, MH396660, MH396661, MH396662, MH396663, MH396664, MH396665, MH396666, MH396667, MH396668, MH396669, MH396670, MH396671, MH396672, MH396673, MH396674, MH396675, MK330132, MK330133, MK330134, MK330135, MK330136, MK330137, MN866126, MN866127, MN866128, MN866129, MN866130, MN866131, MN866132, MN866133, MN866134, MN866135, MN866136, MN866137, MN866138, MN866139, MN866140, MN866141, MN866142, MN866143, MN866144, MN866145, MN866146, MN866147, MN866148, MN866149, MN866150, MN866151, MN866152, MN866153, MN866154, MN866155, MN866156, MN866157, MN866158, MN866159, MN866160, MN866161, MN866162, MN866163, MN866164, MN866165, MN866166, MN866167, MN866168, MN866169, MN866170, MN866171, MN866172, MN866173, MN866174, MN866175, MN866176, MN866177, MN866178, MN866179, MN866180, MN866181, MN866182, MN866183, MN866184, MN866185, MN866186, MN866187, MN866188, MN866189, MN866190, MN866191, MN866192, MN866193, MN866194, MN866195, MN866196, MN866197, MN866198, MN866199, MN866200, MN866201, MN866202, MN866203, MN866204, MN866205, MN866206, MN866207, MN866208, MN866209, MN866210, MN866211, MN866212, MN866213, MN866214, MN866215, MN866216, MN866217, MN866218, MN930401, MN930402, MN930403, MN930404, MN930405, MN930406, MN930407, MN930408, MN930409, MN930410, MN930411, MN930412, MN930413, MN930414, MN930415, MN930416, MN930417, MN930418, MN930419, MN930420, MN930421, MN930422, MN930423, MN930424, MN930425, MN930426, MN930427, MN930428, MN930429, MN930430, MW298533, MW298534, MW298535, MW298536, MW298537, MW298538, MW298539, MW298540, MW298541, MW298542, MW298543, MW298544, MW298545, MW298546, MW298547, MW298548, MW298549, MW298550, MW298551, MW298552, MW298553"
221,12173427,"Characteristics of crimean-congo hemorrhagic fever virus circulating in russia and central asia, Crimean-congo hemorrhagic fever virus s segment, Genetic analysis of wild-type crimean-congo hemorrhagic fever virus in russia and central asia, Genetic variability of crimean-congo hemorrhagic fever virus in russia and middle asia, Outbreak of crimean-congo hemorrhagic fever in kazakhstan in 2000","Aristova V., Babkin I., Gutorov V., Karimov S., Kazakov S., Kuzina I., Lvov D., Moskvina T., Netesov S., Ospanov K., Petrov V., Petrova I., Samokhvlov E., Seregin S., Tiunnikov G., Tumanova I., Tyunnikov G., Vyshemirski O., Vyshemirskii O., Vyshemirsky O., Yashina L."," Biochemistry of Viruses, State Research Center of Virology and Biotechnology 'Vector', Koltsovo, Novosibirsk 630559, Russia,  Biochemistry of Viruses, State Research Center of Virology and Biotechnology Vector, Koltsovo, Novosibirsk 630559, Russia, Unpublished, Vopr. Virusol. 47 (3), 11-15 (2002)","2001, 2002, 2003","AF401647, AF401648, AF401649, AF401650, AF401651, AH010751, AH010752, AY045562, AY045563, AY045564, AY045565, AY045566, AY045567, AY049078, AY049079, AY049080, AY049081, AY049082, AY049083, AY093620, AY093621, AY093622, AY093623, AY093624, AY093625, AY093626, AY093627, AY277668, AY277669, AY277670, AY277671, AY277673, AY277674, AY277675, AY277677, AY297688, AY297689, AY297690, AY297691, AY297692"
222,12924091,"Crimean-congo hemorrhagic fever virus s segment, Partial genetic characterization of different strain of c-chf virus circulating in the territory of nis countries, Partial genetic characterization of different strains of c-chf virus circulating in territory of nis countries, [genetic characteristics of the s-segment of rna from two strains of the crimean-congo hemorrhagic fever virus isolated in the south of russia and in uzbekistan]","Goutorov V., Gutorov V., Kuhn J., Kuzina I., L'vov D., Lvov D., Netesov S., Petrov V., Petrova I., Samokhvalov E., Seregin S., Shestopalov A., Tumanova I., Tyunikov G., Tyunnikov G., Vyshemirski O., Yashina L."," Biochemistry of Viruses, State Research Center of Virology and Biotechnology 'Vector', Koltsovo, Novosibirsk 630559, Russia, Unpublished, Vopr. Virusol. (2002) In press, Vopr. Virusol. 48 (2), 8-11 (2003)","2002, 2003, 2004","AF481799, AF481800, AF481801, AF481802, AF481803, AF481804, AF481805, AF481806, AF481807, AF483271, AF483272, AF483273, AF483274, AF489586, AF489587, AF492421, AF492422, AF492423, AF492424, AY277672, AY277676"
223,26336221,"Crimean-congo hemorrhagic fever virus clade iv (asia 1) in ticks of western iran, Crimean-congo hemorrhagic fever virus in republic of guinea, Crimean-congo hemorrhagic fever virus in ticks and livestock: a molecular and seroepidemiological survey in borderline of iran-pakistan-gulf of oman littoral, Crimean-congo hemorrhagic fever virus in ticks in turkey, Crimean-congo hemorrhagic fever virus s segment, Detection and molecular analysis of crimean-congo hemorrhagic fever virus from ticks collected from european part of turkey (thrace), Dna sequence based identification and characterization of the crimean-congo hemorrhagic fever virus, Emergence of crimean-congo hemorrhagic fever virus in north kordufan, sudan, Genetic diversity of crimean-congo hemorrhagic fever virus strains from iran, Genome sequences of eight crimean-congo hemorrhagic fever virus strains, Investigation of crimean-congo hemorrhagic fever virus in ruminant species slaughtered in some endemic provinces in turkey, Is crimean-congo hemorrhagic fever virus topotype important in the possibility of nosocomial transmission?, Molecular analysis of cchf virus strains from ticks in thrace, turkey, Second natural human infection caused by an ap92-like cchf virus strain, Sequence analysis of crimean-congo hemorrhagic fever virus between 2006-2008 in turkey, Whole-genome sequencing of crimean-congo hemorrhagic fever virus strains circulating in xinjiang, china","Agafonov D., Alata A., Altimura L., Aradaib I., Bah M., Bai Y., Benzanona N., Bilal N., Boumbaly S., Caglayik D., Cakmak A., Carhan A., Chinikar S., Chohan S., Conrad T., Delp K., Deng F., Diallo M., Dincer E., Elbashir M., Eltom K., Ergin S., Fooks A., Gargili A., Garrison A., Gurkin G., Guseva N., Hodgson L., Hosseini-chegeni A., Jalali T., Jamil N., Jin J., Kabanov A., Karaer Z., Kartashov M., Katyshev S., Kayedi M., Kearney B., Khakifirouz S., Khan S., Koehler J., Krasnov Y., Kuscu F., Lofts R., Midilli K., Minogue T., Moming A., Mostafavi E., Naghizadeh A., Naidenova E., Nalbantoglu S., Naqvi W., Niedrig M., Orkun O., Osman H., Ozan E., Ozkaya E., Ozkul A., Rossi C., Schoepp R., Senichkina A., Shahhosseini N., Shen S., Shipovalov A., Smith J., Su Z., Tang S., Uyar Y., Vatansever Z., Wu Q., Zakharov K., Zhang Y., Zhu Q."," Biotechnology Institute, Ankara University, Biotechnology Institute, Diskapi, Ankara 06110, Turkey,  Chinese Academy of Sciences, Wuhan Institute of Virology, No. 44, Xiaohongshan Middle District, Wuchang District, Wuhan, Hubei 430071, China,  DSD, USAMRIID, 1425 Porter Street, Frederick, MD 21702, USA,  Department of Clinical Medicine, Faculty of Vet. Med., University of Khartoum, Alkarib Street, Khartoum North, Khartoum 13314, Sudan,  Department of Parasitology, Ankara University Veterinary Faculty, Ankara, Turkey,  Department of Virology, Ankara University, Faculty of Veterinary Medicine, Irfan Bastug Cad, Diskapi, Ankara 06110, Turkey,  Department of Virology, Ankara University, Faculty of Veterinary Medicine, Omer Halis Demir Blv. Diskapi, Ankara, None 06110, Turkey,  Microbiology and Clinical Microbiology, Cerrahpasa Medical Faculty of Istanbul University, Cerrahpasa, Fatih - Istanbul 34303, Turkey,  Microbiology and Clinical Microbiology, Cerrahpasa Medical Faculty of Istanbul University, Cerrahpasa, Fatih, Istanbul 34303, Turkey,  Microbiology, Russian Antiplague Research Institute 'Microbe', Universitetskaya 46, Saratov, Saratov region 410005, Russian Federation,  Molecular Biology Division, Centers of Excellence in Sciences and Applied Technology, Islamabad, Islamabad, ICT 44000, Pakistan,  Pasteur Institute of Iran, Tehran, Iran,  Virology Department, Ankara University, Veterinary Faculty, Diskapi, Ankara 06110, Turkey,  Virology Department, Refik Saydam Hygiene Center, Cemal Gursel Caddesi, No. 18 Sihhiye, Ankara 06100, Turkey,  Virology Division, USAMRIID, Bldg. 1425, Fort Detrick, Frederick, MD 21701, USA,  Virology, Bernhard Nocht Institute for Tropical Medicine, Hamburg, Germany, J. Med. Entomol. (2015) In press, Unpublished","1997, 2008, 2012, 2014, 2015, 2016, 2017, 2018, 2023, 2024","EU523593, FJ392601, FJ392602, FJ392603, FJ392604, FJ601854, FJ601855, FJ601856, FJ601857, FJ601858, FJ601859, FJ601860, FJ601861, FJ601862, FJ601863, FJ601864, FJ601865, FJ601866, FJ601867, FJ601868, FJ601869, FJ601870, FJ601871, FJ601872, FJ601873, FJ601874, FJ601875, FJ601876, FJ601877, FJ601878, FJ601879, FJ601880, FJ601881, FJ601882, FJ601883, FJ601884, FJ601885, FJ601886, FJ601887, FJ601888, FJ601889, FJ601890, FJ601891, FJ601892, FJ601893, FJ601894, FJ601895, FJ601896, JQ686212, JQ692582, KP075635, KP075639, KP075644, KP075645, KP075646, KP075647, KP075648, KP075649, KP075650, KP075651, KP075652, KP075653, KP075654, KP075655, KP075656, KP075658, KP075660, KP075661, KP075662, KP075665, KP075666, KP075667, KP075673, KP075674, KP075680, KP075681, KP075682, KP075683, KR136174, KR136175, KR136176, KR136177, KR136178, KR136179, KR136180, KR136181, KR136182, KR136183, KR136184, KR136185, KR136186, KR136187, KR136188, KR136189, KR136190, KR136191, KR136192, KR136193, KR136194, KR136195, KR136196, KR136197, KR136198, KR136199, KR136200, KR136201, KR136202, KT588640, KU242339, KU242340, KU242341, KU695267, KX425593, KX425594, KX425595, KX425596, KX425597, KX425598, KX425599, KX425600, KX425601, KX425602, KX425603, KX425604, KX425605, KX425606, KX425607, KX425608, KX425609, KX425610, KX425611, KX425612, KX425613, KX425614, KX425615, KX425616, KX425617, KX425618, KX425619, KY484025, KY484026, KY484027, KY484028, KY484029, KY484030, KY484031, KY484032, KY484033, KY484034, KY484035, KY484036, KY484037, KY484038, KY484039, KY484040, KY484041, KY484042, KY484043, KY484044, KY484045, KY484046, KY484047, KY484048, MH346169, NC_005302, OR047127, OR047128, OR047129, OR047130, OR047131, OR047132, OR047133, OR047134, OR047135, OR047136, OR047137, OR047138, OR047139, OR047140, OR047141, OR047142, OR047143, OR047144, OR047145, OR047146, OR047147, OR047148, OR047149, OR047150, OR047151, OR047152, OR047153, OR047154, OR047155, OR047156, OR047157, OR047158, OR047159, OR047160, OR047161, OR047162, OR047163, OR047164, OR047165, OR047166, OR047167, OR047168, OR047169, OR047170, OR047171, OR047172, OR047173, OR047174, OR047175, OR047176, OR047177, OR047178, OR047179, OR047180, OR047181, OR047182, OR047183, OR047184, OR047185, OR047186, PP801019, PP801020, PP801021, PP801022, PP801023, PP801024, PP801025, PP801026, PP801027, PP801028, PP801029, PP801030, PP801031, PP801032, PP801033, PQ361718, PQ361719, PQ361720, PQ361721, PQ361722, PQ361723, PQ361724, PQ361725, U88410, U88411, U88412, U88413, U88414, U88415, U88416"
